location,day,cases,cases_new,growth,date
Cyprus,19,0,0,1.0,2020-02-10
Cyprus,20,0,0,1.0,2020-02-11
Cyprus,21,0,0,1.0,2020-02-12
Cyprus,22,0,0,1.0,2020-02-13
Cyprus,23,0,0,1.0,2020-02-14
Cyprus,24,0,0,1.0,2020-02-15
Cyprus,25,0,0,1.0,2020-02-16
Cyprus,26,0,0,1.0,2020-02-17
Cyprus,27,0,0,1.0,2020-02-18
Cyprus,28,0,0,1.0,2020-02-19
Cyprus,29,0,0,1.0,2020-02-20
Cyprus,30,0,0,1.0,2020-02-21
Cyprus,31,0,0,1.0,2020-02-22
Cyprus,32,0,0,1.0,2020-02-23
Cyprus,33,0,0,1.0,2020-02-24
Cyprus,34,0,0,1.0,2020-02-25
Cyprus,35,0,0,1.0,2020-02-26
Cyprus,36,0,0,1.0,2020-02-27
Cyprus,37,0,0,1.0,2020-02-28
Cyprus,38,0,0,1.0,2020-02-29
Cyprus,39,0,0,1.0,2020-03-01
Cyprus,40,0,0,1.0,2020-03-02
Cyprus,41,0,0,1.0,2020-03-03
Cyprus,42,0,0,1.0,2020-03-04
Cyprus,43,0,0,1.0,2020-03-05
Cyprus,44,0,0,1.0,2020-03-06
Cyprus,45,0,0,1.0,2020-03-07
Cyprus,46,0,0,1.0,2020-03-08
Cyprus,47,2,2,1.0,2020-03-09
Cyprus,48,3,1,1.5,2020-03-10
Cyprus,49,6,3,2.0,2020-03-11
Cyprus,50,6,0,1.0,2020-03-12
Cyprus,51,14,8,2.333,2020-03-13
Cyprus,52,26,12,1.857,2020-03-14
Cyprus,53,26,0,1.0,2020-03-15
Cyprus,54,33,7,1.269,2020-03-16
Cyprus,55,46,13,1.393,2020-03-17
Cyprus,56,49,3,1.065,2020-03-18
Cyprus,57,67,18,1.367,2020-03-19
Cyprus,58,67,0,1.0,2020-03-20
Cyprus,59,84,17,1.253,2020-03-21
Czechia,0,0,0,1.0,2020-01-22
Czechia,1,0,0,1.0,2020-01-23
Czechia,2,0,0,1.0,2020-01-24
Czechia,3,0,0,1.0,2020-01-25
Czechia,4,0,0,1.0,2020-01-26
Czechia,5,0,0,1.0,2020-01-27
Czechia,6,0,0,1.0,2020-01-28
Czechia,7,0,0,1.0,2020-01-29
Czechia,8,0,0,1.0,2020-01-30
Czechia,9,0,0,1.0,2020-01-31
Czechia,10,0,0,1.0,2020-02-01
Czechia,11,0,0,1.0,2020-02-02
Czechia,12,0,0,1.0,2020-02-03
Czechia,13,0,0,1.0,2020-02-04
Czechia,14,0,0,1.0,2020-02-05
Czechia,15,0,0,1.0,2020-02-06
Czechia,16,0,0,1.0,2020-02-07
Czechia,17,0,0,1.0,2020-02-08
Czechia,18,0,0,1.0,2020-02-09
Czechia,19,0,0,1.0,2020-02-10
Czechia,20,0,0,1.0,2020-02-11
Czechia,21,0,0,1.0,2020-02-12
Czechia,22,0,0,1.0,2020-02-13
Czechia,23,0,0,1.0,2020-02-14
Czechia,24,0,0,1.0,2020-02-15
Czechia,25,0,0,1.0,2020-02-16
Czechia,26,0,0,1.0,2020-02-17
Czechia,27,0,0,1.0,2020-02-18
Czechia,28,0,0,1.0,2020-02-19
Czechia,29,0,0,1.0,2020-02-20
Czechia,30,0,0,1.0,2020-02-21
Czechia,31,0,0,1.0,2020-02-22
Czechia,32,0,0,1.0,2020-02-23
Czechia,33,0,0,1.0,2020-02-24
Czechia,34,0,0,1.0,2020-02-25
Czechia,35,0,0,1.0,2020-02-26
Czechia,36,0,0,1.0,2020-02-27
Czechia,37,0,0,1.0,2020-02-28
Czechia,38,0,0,1.0,2020-02-29
Czechia,39,3,3,1.0,2020-03-01
Czechia,40,3,0,1.0,2020-03-02
Czechia,41,5,2,1.666,2020-03-03
Czechia,42,8,3,1.6,2020-03-04
Czechia,43,12,4,1.5,2020-03-05
Czechia,44,18,6,1.5,2020-03-06
Czechia,45,19,1,1.055,2020-03-07
Czechia,46,31,12,1.631,2020-03-08
Czechia,47,31,0,1.0,2020-03-09
Czechia,48,41,10,1.322,2020-03-10
Czechia,49,91,50,2.219,2020-03-11
Czechia,50,94,3,1.032,2020-03-12
Czechia,51,141,47,1.5,2020-03-13
Czechia,52,189,48,1.340,2020-03-14
Czechia,53,253,64,1.338,2020-03-15
Czechia,54,298,45,1.177,2020-03-16
Czechia,55,396,98,1.328,2020-03-17
Czechia,56,464,68,1.171,2020-03-18
Czechia,57,694,230,1.495,2020-03-19
Czechia,58,833,139,1.200,2020-03-20
Czechia,59,995,162,1.194,2020-03-21
DenmarkDenmark,0,0,0,1.0,2020-01-22
DenmarkDenmark,1,0,0,1.0,2020-01-23
DenmarkDenmark,2,0,0,1.0,2020-01-24
DenmarkDenmark,3,0,0,1.0,2020-01-25
DenmarkDenmark,4,0,0,1.0,2020-01-26
DenmarkDenmark,5,0,0,1.0,2020-01-27
DenmarkDenmark,6,0,0,1.0,2020-01-28
DenmarkDenmark,7,0,0,1.0,2020-01-29
DenmarkDenmark,8,0,0,1.0,2020-01-30
DenmarkDenmark,9,0,0,1.0,2020-01-31
DenmarkDenmark,10,0,0,1.0,2020-02-01
DenmarkDenmark,11,0,0,1.0,2020-02-02
DenmarkDenmark,12,0,0,1.0,2020-02-03
DenmarkDenmark,13,0,0,1.0,2020-02-04
DenmarkDenmark,14,0,0,1.0,2020-02-05
DenmarkDenmark,15,0,0,1.0,2020-02-06
DenmarkDenmark,16,0,0,1.0,2020-02-07
DenmarkDenmark,17,0,0,1.0,2020-02-08
DenmarkDenmark,18,0,0,1.0,2020-02-09
DenmarkDenmark,19,0,0,1.0,2020-02-10
DenmarkDenmark,20,0,0,1.0,2020-02-11
DenmarkDenmark,21,0,0,1.0,2020-02-12
DenmarkDenmark,22,0,0,1.0,2020-02-13
DenmarkDenmark,23,0,0,1.0,2020-02-14
DenmarkDenmark,24,0,0,1.0,2020-02-15
DenmarkDenmark,25,0,0,1.0,2020-02-16
DenmarkDenmark,26,0,0,1.0,2020-02-17
DenmarkDenmark,27,0,0,1.0,2020-02-18
DenmarkDenmark,28,0,0,1.0,2020-02-19
DenmarkDenmark,29,0,0,1.0,2020-02-20
DenmarkDenmark,30,0,0,1.0,2020-02-21
DenmarkDenmark,31,0,0,1.0,2020-02-22
DenmarkDenmark,32,0,0,1.0,2020-02-23
DenmarkDenmark,33,0,0,1.0,2020-02-24
DenmarkDenmark,34,0,0,1.0,2020-02-25
DenmarkDenmark,35,0,0,1.0,2020-02-26
DenmarkDenmark,36,1,1,1.0,2020-02-27
DenmarkDenmark,37,1,0,1.0,2020-02-28
DenmarkDenmark,38,3,2,3.0,2020-02-29
DenmarkDenmark,39,4,1,1.333,2020-03-01
DenmarkDenmark,40,4,0,1.0,2020-03-02
DenmarkDenmark,41,6,2,1.5,2020-03-03
DenmarkDenmark,42,10,4,1.666,2020-03-04
DenmarkDenmark,43,10,0,1.0,2020-03-05
DenmarkDenmark,44,23,13,2.3,2020-03-06
DenmarkDenmark,45,23,0,1.0,2020-03-07
DenmarkDenmark,46,35,12,1.521,2020-03-08
DenmarkDenmark,47,90,55,2.571,2020-03-09
DenmarkDenmark,48,262,172,2.911,2020-03-10
DenmarkDenmark,49,442,180,1.687,2020-03-11
DenmarkDenmark,50,615,173,1.391,2020-03-12
DenmarkDenmark,51,801,186,1.302,2020-03-13
DenmarkDenmark,52,827,26,1.032,2020-03-14
DenmarkDenmark,53,864,37,1.044,2020-03-15
DenmarkDenmark,54,914,50,1.057,2020-03-16
DenmarkDenmark,55,977,63,1.068,2020-03-17
DenmarkDenmark,56,1057,80,1.081,2020-03-18
DenmarkDenmark,57,1151,94,1.088,2020-03-19
DenmarkDenmark,58,1255,104,1.090,2020-03-20
DenmarkDenmark,59,1326,71,1.056,2020-03-21
DenmarkFaroeIslands,0,0,0,1.0,2020-01-22
DenmarkFaroeIslands,1,0,0,1.0,2020-01-23
DenmarkFaroeIslands,2,0,0,1.0,2020-01-24
DenmarkFaroeIslands,3,0,0,1.0,2020-01-25
DenmarkFaroeIslands,4,0,0,1.0,2020-01-26
DenmarkFaroeIslands,5,0,0,1.0,2020-01-27
DenmarkFaroeIslands,6,0,0,1.0,2020-01-28
DenmarkFaroeIslands,7,0,0,1.0,2020-01-29
DenmarkFaroeIslands,8,0,0,1.0,2020-01-30
DenmarkFaroeIslands,9,0,0,1.0,2020-01-31
DenmarkFaroeIslands,10,0,0,1.0,2020-02-01
DenmarkFaroeIslands,11,0,0,1.0,2020-02-02
DenmarkFaroeIslands,12,0,0,1.0,2020-02-03
DenmarkFaroeIslands,13,0,0,1.0,2020-02-04
DenmarkFaroeIslands,14,0,0,1.0,2020-02-05
DenmarkFaroeIslands,15,0,0,1.0,2020-02-06
DenmarkFaroeIslands,16,0,0,1.0,2020-02-07
DenmarkFaroeIslands,17,0,0,1.0,2020-02-08
DenmarkFaroeIslands,18,0,0,1.0,2020-02-09
DenmarkFaroeIslands,19,0,0,1.0,2020-02-10
DenmarkFaroeIslands,20,0,0,1.0,2020-02-11
DenmarkFaroeIslands,21,0,0,1.0,2020-02-12
DenmarkFaroeIslands,22,0,0,1.0,2020-02-13
DenmarkFaroeIslands,23,0,0,1.0,2020-02-14
DenmarkFaroeIslands,24,0,0,1.0,2020-02-15
DenmarkFaroeIslands,25,0,0,1.0,2020-02-16
DenmarkFaroeIslands,26,0,0,1.0,2020-02-17
DenmarkFaroeIslands,27,0,0,1.0,2020-02-18
DenmarkFaroeIslands,28,0,0,1.0,2020-02-19
DenmarkFaroeIslands,29,0,0,1.0,2020-02-20
DenmarkFaroeIslands,30,0,0,1.0,2020-02-21
DenmarkFaroeIslands,31,0,0,1.0,2020-02-22
DenmarkFaroeIslands,32,0,0,1.0,2020-02-23
DenmarkFaroeIslands,33,0,0,1.0,2020-02-24
DenmarkFaroeIslands,34,0,0,1.0,2020-02-25
DenmarkFaroeIslands,35,0,0,1.0,2020-02-26
DenmarkFaroeIslands,36,0,0,1.0,2020-02-27
DenmarkFaroeIslands,37,0,0,1.0,2020-02-28
DenmarkFaroeIslands,38,0,0,1.0,2020-02-29
DenmarkFaroeIslands,39,0,0,1.0,2020-03-01
DenmarkFaroeIslands,40,0,0,1.0,2020-03-02
DenmarkFaroeIslands,41,0,0,1.0,2020-03-03
DenmarkFaroeIslands,42,1,1,1.0,2020-03-04
DenmarkFaroeIslands,43,1,0,1.0,2020-03-05
DenmarkFaroeIslands,44,1,0,1.0,2020-03-06
DenmarkFaroeIslands,45,1,0,1.0,2020-03-07
DenmarkFaroeIslands,46,2,1,2.0,2020-03-08
DenmarkFaroeIslands,47,2,0,1.0,2020-03-09
DenmarkFaroeIslands,48,2,0,1.0,2020-03-10
DenmarkFaroeIslands,49,2,0,1.0,2020-03-11
DenmarkFaroeIslands,50,2,0,1.0,2020-03-12
DenmarkFaroeIslands,51,3,1,1.5,2020-03-13
DenmarkFaroeIslands,52,9,6,3.0,2020-03-14
DenmarkFaroeIslands,53,11,2,1.222,2020-03-15
DenmarkFaroeIslands,54,18,7,1.636,2020-03-16
DenmarkFaroeIslands,55,47,29,2.611,2020-03-17
DenmarkFaroeIslands,56,58,11,1.234,2020-03-18
DenmarkFaroeIslands,57,72,14,1.241,2020-03-19
DenmarkFaroeIslands,58,80,8,1.111,2020-03-20
DenmarkFaroeIslands,59,92,12,1.15,2020-03-21
DenmarkGreenland,0,0,0,1.0,2020-01-22
DenmarkGreenland,1,0,0,1.0,2020-01-23
DenmarkGreenland,2,0,0,1.0,2020-01-24
DenmarkGreenland,3,0,0,1.0,2020-01-25
DenmarkGreenland,4,0,0,1.0,2020-01-26
DenmarkGreenland,5,0,0,1.0,2020-01-27
DenmarkGreenland,6,0,0,1.0,2020-01-28
DenmarkGreenland,7,0,0,1.0,2020-01-29
DenmarkGreenland,8,0,0,1.0,2020-01-30
DenmarkGreenland,9,0,0,1.0,2020-01-31
DenmarkGreenland,10,0,0,1.0,2020-02-01
DenmarkGreenland,11,0,0,1.0,2020-02-02
DenmarkGreenland,12,0,0,1.0,2020-02-03
DenmarkGreenland,13,0,0,1.0,2020-02-04
DenmarkGreenland,14,0,0,1.0,2020-02-05
DenmarkGreenland,15,0,0,1.0,2020-02-06
DenmarkGreenland,16,0,0,1.0,2020-02-07
DenmarkGreenland,17,0,0,1.0,2020-02-08
DenmarkGreenland,18,0,0,1.0,2020-02-09
DenmarkGreenland,19,0,0,1.0,2020-02-10
DenmarkGreenland,20,0,0,1.0,2020-02-11
DenmarkGreenland,21,0,0,1.0,2020-02-12
DenmarkGreenland,22,0,0,1.0,2020-02-13
DenmarkGreenland,23,0,0,1.0,2020-02-14
DenmarkGreenland,24,0,0,1.0,2020-02-15
DenmarkGreenland,25,0,0,1.0,2020-02-16
DenmarkGreenland,26,0,0,1.0,2020-02-17
DenmarkGreenland,27,0,0,1.0,2020-02-18
DenmarkGreenland,28,0,0,1.0,2020-02-19
DenmarkGreenland,29,0,0,1.0,2020-02-20
DenmarkGreenland,30,0,0,1.0,2020-02-21
DenmarkGreenland,31,0,0,1.0,2020-02-22
DenmarkGreenland,32,0,0,1.0,2020-02-23
DenmarkGreenland,33,0,0,1.0,2020-02-24
DenmarkGreenland,34,0,0,1.0,2020-02-25
DenmarkGreenland,35,0,0,1.0,2020-02-26
DenmarkGreenland,36,0,0,1.0,2020-02-27
DenmarkGreenland,37,0,0,1.0,2020-02-28
DenmarkGreenland,38,0,0,1.0,2020-02-29
DenmarkGreenland,39,0,0,1.0,2020-03-01
DenmarkGreenland,40,0,0,1.0,2020-03-02
DenmarkGreenland,41,0,0,1.0,2020-03-03
DenmarkGreenland,42,0,0,1.0,2020-03-04
DenmarkGreenland,43,0,0,1.0,2020-03-05
DenmarkGreenland,44,0,0,1.0,2020-03-06
DenmarkGreenland,45,0,0,1.0,2020-03-07
DenmarkGreenland,46,0,0,1.0,2020-03-08
DenmarkGreenland,47,0,0,1.0,2020-03-09
DenmarkGreenland,48,0,0,1.0,2020-03-10
DenmarkGreenland,49,0,0,1.0,2020-03-11
DenmarkGreenland,50,0,0,1.0,2020-03-12
DenmarkGreenland,51,0,0,1.0,2020-03-13
DenmarkGreenland,52,0,0,1.0,2020-03-14
